wait,0.2,880
wait,0.2,784
wait,0.2,659
wait,0.2,523
wait,0.2,880
wait,3
move,20
move,39,1163,7.8
move,29,673,5.8
wait,0.5,1064
turn_right,160,813,1.8
move,48,409,9.6
turn_right,17,684,0.2
move,19,257,3.8
move,31,104,6.2
turn_right,91,1880,1.0
move,42,1210,8.4
wait,0.2,880
wait,0.2,784
wait,0.2,659
wait,0.2,523
wait,0.2,880
wait,5
